temperature, rainfall, humidity, yeild1, yeild2, yeild3
68.00  ,  86.00  ,  80.00  ,  881.80  ,  881.80  ,  3054.00
64.00  ,  33.00  ,  79.00  ,  801.70  ,  801.70  ,  2303.00
24.00  ,  21.00  ,  71.00  ,  692.50  ,  692.50  ,  1555.00
83.00  ,  49.00  ,  56.00  ,  620.40  ,  620.40  ,  2417.00
23.00  ,  61.00  ,  34.00  ,  403.60  ,  403.60  ,  1545.00
76.00  ,  84.00  ,  73.00  ,  818.80  ,  818.80  ,  3026.00
75.00  ,  65.00  ,  62.00  ,  692.40  ,  692.40  ,  2613.00
50.00  ,  89.00  ,  51.00  ,  609.90  ,  609.90  ,  2471.00
50.00  ,  63.00  ,  37.00  ,  447.30  ,  447.30  ,  1937.00
47.00  ,  90.00  ,  21.00  ,  333.70  ,  333.70  ,  2028.00
27.00  ,  70.00  ,  52.00  ,  582.90  ,  582.90  ,  1962.00
63.00  ,  66.00  ,  90.00  ,  945.30  ,  945.30  ,  2874.00
35.00  ,  94.00  ,  84.00  ,  912.50  ,  912.50  ,  2818.00
62.00  ,  76.00  ,  31.00  ,  415.00  ,  415.00  ,  2166.00
35.00  ,  52.00  ,  21.00  ,  278.30  ,  278.30  ,  1390.00
35.00  ,  32.00  ,  69.00  ,  693.90  ,  693.90  ,  1802.00
69.00  ,  52.00  ,  98.00  ,  1003.70  ,  1003.70  ,  2876.00
20.00  ,  47.00  ,  42.00  ,  457.50  ,  457.50  ,  1439.00
73.00  ,  52.00  ,  42.00  ,  490.50  ,  490.50  ,  2140.00
23.00  ,  53.00  ,  69.00  ,  715.20  ,  715.20  ,  1931.00
71.00  ,  44.00  ,  66.00  ,  699.90  ,  699.90  ,  2348.00
75.00  ,  49.00  ,  78.00  ,  818.80  ,  818.80  ,  2629.00
78.00  ,  77.00  ,  53.00  ,  626.70  ,  626.70  ,  2679.00
89.00  ,  63.00  ,  27.00  ,  374.80  ,  374.80  ,  2265.00
78.00  ,  35.00  ,  58.00  ,  618.10  ,  618.10  ,  2203.00
49.00  ,  85.00  ,  96.00  ,  1018.20  ,  1018.20  ,  3037.00
93.00  ,  34.00  ,  57.00  ,  615.10  ,  615.10  ,  2356.00
93.00  ,  39.00  ,  78.00  ,  814.80  ,  814.80  ,  2715.00
93.00  ,  92.00  ,  42.00  ,  552.50  ,  552.50  ,  2900.00
96.00  ,  95.00  ,  28.00  ,  429.10  ,  429.10  ,  2779.00
31.00  ,  65.00  ,  46.00  ,  523.20  ,  523.20  ,  1861.00
76.00  ,  52.00  ,  54.00  ,  602.40  ,  602.40  ,  2344.00
38.00  ,  96.00  ,  50.00  ,  603.80  ,  603.80  ,  2404.00
39.00  ,  61.00  ,  31.00  ,  384.00  ,  384.00  ,  1695.00
27.00  ,  98.00  ,  27.00  ,  389.30  ,  389.30  ,  1976.00
85.00  ,  59.00  ,  56.00  ,  634.40  ,  634.40  ,  2571.00
50.00  ,  42.00  ,  95.00  ,  953.60  ,  953.60  ,  2476.00
26.00  ,  100.00  ,  97.00  ,  1035.40  ,  1035.40  ,  2970.00
50.00  ,  82.00  ,  51.00  ,  600.80  ,  600.80  ,  2380.00
32.00  ,  53.00  ,  89.00  ,  903.70  ,  903.70  ,  2319.00
93.00  ,  43.00  ,  66.00  ,  709.60  ,  709.60  ,  2599.00
95.00  ,  63.00  ,  22.00  ,  331.80  ,  331.80  ,  2267.00
29.00  ,  61.00  ,  78.00  ,  811.40  ,  811.40  ,  2233.00
91.00  ,  93.00  ,  69.00  ,  801.20  ,  801.20  ,  3267.00
21.00  ,  58.00  ,  29.00  ,  352.70  ,  352.70  ,  1412.00
40.00  ,  67.00  ,  28.00  ,  364.70  ,  364.70  ,  1743.00
61.00  ,  74.00  ,  57.00  ,  651.10  ,  651.10  ,  2492.00
31.00  ,  65.00  ,  75.00  ,  790.00  ,  790.00  ,  2267.00
62.00  ,  39.00  ,  85.00  ,  863.70  ,  863.70  ,  2441.00
61.00  ,  89.00  ,  44.00  ,  551.00  ,  551.00  ,  2505.00
38.00  ,  94.00  ,  67.00  ,  757.60  ,  757.60  ,  2616.00
54.00  ,  85.00  ,  35.00  ,  459.50  ,  459.50  ,  2243.00
99.00  ,  26.00  ,  75.00  ,  773.30  ,  773.30  ,  2576.00
88.00  ,  85.00  ,  97.00  ,  1046.90  ,  1046.90  ,  3519.00
21.00  ,  100.00  ,  81.00  ,  885.70  ,  885.70  ,  2686.00
84.00  ,  24.00  ,  55.00  ,  579.20  ,  579.20  ,  2090.00
54.00  ,  35.00  ,  97.00  ,  964.90  ,  964.90  ,  2461.00
75.00  ,  52.00  ,  72.00  ,  767.50  ,  767.50  ,  2584.00
93.00  ,  83.00  ,  40.00  ,  522.40  ,  522.40  ,  2755.00
87.00  ,  72.00  ,  87.00  ,  937.50  ,  937.50  ,  3198.00
42.00  ,  48.00  ,  44.00  ,  488.20  ,  488.20  ,  1744.00
42.00  ,  95.00  ,  32.00  ,  438.90  ,  438.90  ,  2187.00
50.00  ,  88.00  ,  24.00  ,  360.20  ,  360.20  ,  2080.00
46.00  ,  84.00  ,  77.00  ,  840.60  ,  840.60  ,  2722.00
20.00  ,  66.00  ,  67.00  ,  712.20  ,  712.20  ,  2036.00
55.00  ,  89.00  ,  41.00  ,  520.40  ,  520.40  ,  2391.00
87.00  ,  25.00  ,  32.00  ,  370.40  ,  370.40  ,  1817.00
43.00  ,  67.00  ,  34.00  ,  421.40  ,  421.40  ,  1863.00
66.00  ,  49.00  ,  54.00  ,  593.50  ,  593.50  ,  2185.00
94.00  ,  52.00  ,  80.00  ,  850.60  ,  850.60  ,  2924.00
77.00  ,  90.00  ,  47.00  ,  587.90  ,  587.90  ,  2752.00
68.00  ,  27.00  ,  20.00  ,  253.10  ,  253.10  ,  1447.00
64.00  ,  82.00  ,  37.00  ,  479.00  ,  479.00  ,  2352.00
83.00  ,  88.00  ,  71.00  ,  809.10  ,  809.10  ,  3134.00
86.00  ,  89.00  ,  30.00  ,  434.70  ,  434.70  ,  2609.00
82.00  ,  77.00  ,  27.00  ,  389.50  ,  389.50  ,  2363.00
92.00  ,  89.00  ,  52.00  ,  640.10  ,  640.10  ,  2989.00
64.00  ,  65.00  ,  98.00  ,  1018.10  ,  1018.10  ,  2985.00
73.00  ,  93.00  ,  81.00  ,  902.60  ,  902.60  ,  3219.00
32.00  ,  95.00  ,  86.00  ,  930.70  ,  930.70  ,  2823.00
56.00  ,  91.00  ,  72.00  ,  808.70  ,  808.70  ,  2863.00
97.00  ,  100.00  ,  36.00  ,  509.70  ,  509.70  ,  2968.00
54.00  ,  78.00  ,  99.00  ,  1039.20  ,  1039.20  ,  3048.00
52.00  ,  81.00  ,  69.00  ,  766.10  ,  766.10  ,  2643.00
27.00  ,  92.00  ,  50.00  ,  593.10  ,  593.10  ,  2220.00
22.00  ,  65.00  ,  54.00  ,  592.30  ,  592.30  ,  1865.00
35.00  ,  32.00  ,  62.00  ,  629.50  ,  629.50  ,  1704.00
40.00  ,  83.00  ,  98.00  ,  1029.50  ,  1029.50  ,  2931.00
57.00  ,  55.00  ,  68.00  ,  725.60  ,  725.60  ,  2351.00
50.00  ,  100.00  ,  46.00  ,  578.20  ,  578.20  ,  2544.00
84.00  ,  55.00  ,  48.00  ,  555.10  ,  555.10  ,  2395.00
91.00  ,  67.00  ,  65.00  ,  730.60  ,  730.60  ,  2873.00
50.00  ,  88.00  ,  21.00  ,  332.60  ,  332.60  ,  2038.00
94.00  ,  93.00  ,  68.00  ,  793.50  ,  793.50  ,  3289.00
82.00  ,  22.00  ,  47.00  ,  502.00  ,  502.00  ,  1928.00
92.00  ,  79.00  ,  61.00  ,  709.90  ,  709.90  ,  2985.00
81.00  ,  85.00  ,  84.00  ,  923.80  ,  923.80  ,  3253.00
88.00  ,  88.00  ,  41.00  ,  535.60  ,  535.60  ,  2774.00
44.00  ,  100.00  ,  78.00  ,  869.60  ,  869.60  ,  2920.00
96.00  ,  35.00  ,  77.00  ,  801.90  ,  801.90  ,  2685.00
75.00  ,  56.00  ,  83.00  ,  873.90  ,  873.90  ,  2790.00
91.00  ,  97.00  ,  75.00  ,  861.60  ,  861.60  ,  3403.00
77.00  ,  87.00  ,  75.00  ,  841.60  ,  841.60  ,  3105.00
75.00  ,  97.00  ,  64.00  ,  752.40  ,  752.40  ,  3057.00
31.00  ,  21.00  ,  45.00  ,  456.80  ,  456.80  ,  1275.00
51.00  ,  49.00  ,  43.00  ,  484.80  ,  484.80  ,  1851.00
69.00  ,  78.00  ,  93.00  ,  991.50  ,  991.50  ,  3144.00
40.00  ,  28.00  ,  97.00  ,  948.80  ,  948.80  ,  2202.00
66.00  ,  62.00  ,  32.00  ,  408.00  ,  408.00  ,  2046.00
36.00  ,  88.00  ,  74.00  ,  813.20  ,  813.20  ,  2612.00
22.00  ,  63.00  ,  44.00  ,  497.70  ,  497.70  ,  1699.00
32.00  ,  69.00  ,  71.00  ,  758.90  ,  758.90  ,  2275.00
48.00  ,  48.00  ,  45.00  ,  500.40  ,  500.40  ,  1830.00
68.00  ,  39.00  ,  93.00  ,  940.30  ,  940.30  ,  2625.00
95.00  ,  89.00  ,  75.00  ,  853.20  ,  853.20  ,  3347.00
28.00  ,  77.00  ,  60.00  ,  666.10  ,  666.10  ,  2177.00
85.00  ,  35.00  ,  48.00  ,  529.60  ,  529.60  ,  2147.00
47.00  ,  79.00  ,  83.00  ,  889.80  ,  889.80  ,  2753.00
30.00  ,  79.00  ,  54.00  ,  614.50  ,  614.50  ,  2143.00
93.00  ,  40.00  ,  75.00  ,  788.50  ,  788.50  ,  2686.00
93.00  ,  42.00  ,  64.00  ,  689.90  ,  689.90  ,  2558.00
98.00  ,  54.00  ,  59.00  ,  662.00  ,  662.00  ,  2704.00
50.00  ,  52.00  ,  89.00  ,  911.40  ,  911.40  ,  2522.00
64.00  ,  41.00  ,  27.00  ,  333.70  ,  333.70  ,  1679.00
88.00  ,  96.00  ,  73.00  ,  840.40  ,  840.40  ,  3326.00
51.00  ,  27.00  ,  57.00  ,  585.00  ,  585.00  ,  1761.00
52.00  ,  90.00  ,  95.00  ,  1017.00  ,  1017.00  ,  3124.00
32.00  ,  35.00  ,  32.00  ,  355.90  ,  355.90  ,  1287.00
43.00  ,  99.00  ,  35.00  ,  472.20  ,  472.20  ,  2293.00
31.00  ,  90.00  ,  39.00  ,  491.30  ,  491.30  ,  2088.00
71.00  ,  35.00  ,  89.00  ,  899.80  ,  899.80  ,  2553.00
50.00  ,  23.00  ,  40.00  ,  422.90  ,  422.90  ,  1459.00
54.00  ,  86.00  ,  63.00  ,  718.40  ,  718.40  ,  2648.00
99.00  ,  86.00  ,  39.00  ,  520.10  ,  520.10  ,  2852.00
59.00  ,  25.00  ,  25.00  ,  292.00  ,  292.00  ,  1383.00
70.00  ,  25.00  ,  61.00  ,  628.70  ,  628.70  ,  2019.00
100.00  ,  79.00  ,  53.00  ,  640.30  ,  640.30  ,  2969.00
87.00  ,  72.00  ,  44.00  ,  541.90  ,  541.90  ,  2596.00
41.00  ,  49.00  ,  91.00  ,  921.40  ,  921.40  ,  2403.00
58.00  ,  64.00  ,  68.00  ,  737.80  ,  737.80  ,  2480.00
81.00  ,  71.00  ,  68.00  ,  758.40  ,  758.40  ,  2847.00
32.00  ,  92.00  ,  40.00  ,  503.60  ,  503.60  ,  2140.00
60.00  ,  98.00  ,  79.00  ,  884.20  ,  884.20  ,  3100.00
64.00  ,  84.00  ,  97.00  ,  1033.60  ,  1033.60  ,  3218.00
96.00  ,  95.00  ,  44.00  ,  576.30  ,  576.30  ,  3003.00
27.00  ,  39.00  ,  23.00  ,  275.80  ,  275.80  ,  1153.00
59.00  ,  87.00  ,  52.00  ,  621.00  ,  621.00  ,  2567.00
85.00  ,  68.00  ,  97.00  ,  1023.30  ,  1023.30  ,  3262.00
78.00  ,  44.00  ,  22.00  ,  298.60  ,  298.60  ,  1816.00
25.00  ,  93.00  ,  42.00  ,  519.80  ,  519.80  ,  2097.00
30.00  ,  49.00  ,  46.00  ,  501.90  ,  501.90  ,  1641.00
26.00  ,  83.00  ,  71.00  ,  774.10  ,  774.10  ,  2385.00
67.00  ,  40.00  ,  98.00  ,  987.10  ,  987.10  ,  2696.00
39.00  ,  58.00  ,  29.00  ,  361.70  ,  361.70  ,  1628.00
44.00  ,  56.00  ,  22.00  ,  297.20  ,  297.20  ,  1564.00
53.00  ,  20.00  ,  68.00  ,  678.10  ,  678.10  ,  1848.00
25.00  ,  32.00  ,  20.00  ,  238.10  ,  238.10  ,  996.00
23.00  ,  59.00  ,  92.00  ,  934.60  ,  934.60  ,  2331.00
40.00  ,  82.00  ,  96.00  ,  1009.80  ,  1009.80  ,  2890.00
54.00  ,  66.00  ,  26.00  ,  352.00  ,  352.00  ,  1870.00
81.00  ,  48.00  ,  32.00  ,  397.30  ,  397.30  ,  2044.00
32.00  ,  68.00  ,  33.00  ,  408.00  ,  408.00  ,  1730.00
65.00  ,  69.00  ,  56.00  ,  637.40  ,  637.40  ,  2461.00
85.00  ,  100.00  ,  52.00  ,  650.90  ,  650.90  ,  3048.00
70.00  ,  23.00  ,  77.00  ,  773.30  ,  773.30  ,  2217.00
59.00  ,  57.00  ,  60.00  ,  655.60  ,  655.60  ,  2289.00
70.00  ,  45.00  ,  89.00  ,  912.30  ,  912.30  ,  2671.00
92.00  ,  66.00  ,  36.00  ,  463.00  ,  463.00  ,  2466.00
99.00  ,  79.00  ,  87.00  ,  952.60  ,  952.60  ,  3433.00
80.00  ,  88.00  ,  71.00  ,  807.60  ,  807.60  ,  3098.00
60.00  ,  86.00  ,  20.00  ,  325.80  ,  325.80  ,  2118.00
95.00  ,  59.00  ,  74.00  ,  805.00  ,  805.00  ,  2943.00
87.00  ,  56.00  ,  74.00  ,  797.10  ,  797.10  ,  2808.00
24.00  ,  56.00  ,  44.00  ,  489.60  ,  489.60  ,  1632.00
58.00  ,  50.00  ,  95.00  ,  968.00  ,  968.00  ,  2676.00
70.00  ,  66.00  ,  73.00  ,  792.40  ,  792.40  ,  2720.00
86.00  ,  76.00  ,  62.00  ,  712.20  ,  712.20  ,  2888.00
20.00  ,  46.00  ,  45.00  ,  483.80  ,  483.80  ,  1468.00
44.00  ,  24.00  ,  70.00  ,  697.20  ,  697.20  ,  1820.00
20.00  ,  90.00  ,  93.00  ,  982.60  ,  982.60  ,  2712.00
73.00  ,  35.00  ,  87.00  ,  882.40  ,  882.40  ,  2549.00
23.00  ,  49.00  ,  39.00  ,  434.00  ,  434.00  ,  1459.00
49.00  ,  41.00  ,  81.00  ,  823.00  ,  823.00  ,  2255.00
53.00  ,  63.00  ,  79.00  ,  835.20  ,  835.20  ,  2561.00
89.00  ,  80.00  ,  20.00  ,  332.50  ,  332.50  ,  2388.00
70.00  ,  44.00  ,  52.00  ,  570.60  ,  570.60  ,  2140.00
37.00  ,  66.00  ,  71.00  ,  757.50  ,  757.50  ,  2296.00
35.00  ,  37.00  ,  22.00  ,  268.00  ,  268.00  ,  1209.00
64.00  ,  34.00  ,  61.00  ,  637.40  ,  637.40  ,  2064.00
73.00  ,  64.00  ,  47.00  ,  552.10  ,  552.10  ,  2366.00
31.00  ,  67.00  ,  82.00  ,  857.00  ,  857.00  ,  2391.00
40.00  ,  49.00  ,  31.00  ,  368.90  ,  368.90  ,  1551.00
62.00  ,  52.00  ,  95.00  ,  972.60  ,  972.60  ,  2750.00
35.00  ,  24.00  ,  31.00  ,  333.90  ,  333.90  ,  1166.00
32.00  ,  95.00  ,  49.00  ,  590.30  ,  590.30  ,  2305.00
33.00  ,  83.00  ,  70.00  ,  768.40  ,  768.40  ,  2455.00
73.00  ,  73.00  ,  69.00  ,  766.20  ,  766.20  ,  2791.00
72.00  ,  65.00  ,  25.00  ,  350.50  ,  350.50  ,  2059.00
24.00  ,  28.00  ,  73.00  ,  720.00  ,  720.00  ,  1674.00
54.00  ,  21.00  ,  52.00  ,  532.70  ,  532.70  ,  1649.00
98.00  ,  38.00  ,  42.00  ,  484.80  ,  484.80  ,  2258.00
44.00  ,  79.00  ,  78.00  ,  842.30  ,  842.30  ,  2647.00
72.00  ,  59.00  ,  75.00  ,  802.70  ,  802.70  ,  2681.00
93.00  ,  58.00  ,  48.00  ,  563.50  ,  563.50  ,  2542.00
53.00  ,  67.00  ,  48.00  ,  555.20  ,  555.20  ,  2179.00
74.00  ,  43.00  ,  55.00  ,  598.90  ,  598.90  ,  2217.00
96.00  ,  36.00  ,  73.00  ,  766.40  ,  766.40  ,  2642.00
87.00  ,  64.00  ,  48.00  ,  568.30  ,  568.30  ,  2548.00
27.00  ,  100.00  ,  43.00  ,  539.10  ,  539.10  ,  2226.00
61.00  ,  71.00  ,  80.00  ,  858.80  ,  858.80  ,  2775.00
57.00  ,  94.00  ,  76.00  ,  849.90  ,  849.90  ,  2970.00
76.00  ,  30.00  ,  62.00  ,  647.40  ,  647.40  ,  2170.00
24.00  ,  37.00  ,  56.00  ,  575.30  ,  575.30  ,  1553.00
86.00  ,  33.00  ,  100.00  ,  1005.90  ,  1005.90  ,  2861.00
77.00  ,  38.00  ,  25.00  ,  317.90  ,  317.90  ,  1768.00
76.00  ,  59.00  ,  32.00  ,  409.10  ,  409.10  ,  2127.00
87.00  ,  42.00  ,  41.00  ,  475.30  ,  475.30  ,  2164.00
28.00  ,  84.00  ,  67.00  ,  739.60  ,  739.60  ,  2366.00
79.00  ,  54.00  ,  46.00  ,  532.90  ,  532.90  ,  2294.00
40.00  ,  35.00  ,  53.00  ,  553.10  ,  553.10  ,  1677.00
85.00  ,  100.00  ,  36.00  ,  503.70  ,  503.70  ,  2824.00
83.00  ,  55.00  ,  26.00  ,  352.20  ,  352.20  ,  2075.00
22.00  ,  81.00  ,  23.00  ,  327.90  ,  327.90  ,  1639.00
57.00  ,  38.00  ,  85.00  ,  859.90  ,  859.90  ,  2368.00
88.00  ,  43.00  ,  36.00  ,  431.10  ,  431.10  ,  2119.00
55.00  ,  80.00  ,  25.00  ,  361.50  ,  361.50  ,  2050.00
66.00  ,  53.00  ,  94.00  ,  966.70  ,  966.70  ,  2797.00
57.00  ,  58.00  ,  53.00  ,  591.50  ,  591.50  ,  2180.00
94.00  ,  59.00  ,  32.00  ,  418.10  ,  418.10  ,  2343.00
74.00  ,  97.00  ,  55.00  ,  669.10  ,  669.10  ,  2919.00
31.00  ,  55.00  ,  52.00  ,  565.40  ,  565.40  ,  1815.00
56.00  ,  66.00  ,  28.00  ,  371.40  ,  371.40  ,  1922.00
80.00  ,  41.00  ,  52.00  ,  571.70  ,  571.70  ,  2221.00
60.00  ,  54.00  ,  74.00  ,  781.00  ,  781.00  ,  2458.00
68.00  ,  47.00  ,  68.00  ,  720.70  ,  720.70  ,  2379.00
75.00  ,  34.00  ,  46.00  ,  504.90  ,  504.90  ,  1986.00
77.00  ,  81.00  ,  66.00  ,  751.00  ,  751.00  ,  2901.00
26.00  ,  21.00  ,  98.00  ,  941.90  ,  941.90  ,  1957.00
72.00  ,  41.00  ,  79.00  ,  816.10  ,  816.10  ,  2503.00
69.00  ,  30.00  ,  39.00  ,  432.30  ,  432.30  ,  1764.00
48.00  ,  93.00  ,  39.00  ,  503.70  ,  503.70  ,  2331.00
43.00  ,  88.00  ,  30.00  ,  411.90  ,  411.90  ,  2080.00
35.00  ,  93.00  ,  91.00  ,  975.60  ,  975.60  ,  2903.00
24.00  ,  27.00  ,  85.00  ,  829.10  ,  829.10  ,  1829.00
65.00  ,  94.00  ,  40.00  ,  522.70  ,  522.70  ,  2562.00
62.00  ,  89.00  ,  38.00  ,  496.30  ,  496.30  ,  2433.00
58.00  ,  22.00  ,  99.00  ,  968.40  ,  968.40  ,  2368.00
48.00  ,  66.00  ,  31.00  ,  395.00  ,  395.00  ,  1868.00
75.00  ,  54.00  ,  30.00  ,  383.70  ,  383.70  ,  2022.00
55.00  ,  42.00  ,  82.00  ,  836.50  ,  836.50  ,  2354.00
20.00  ,  74.00  ,  24.00  ,  327.00  ,  327.00  ,  1538.00
98.00  ,  47.00  ,  29.00  ,  376.90  ,  376.90  ,  2193.00
80.00  ,  34.00  ,  92.00  ,  930.60  ,  930.60  ,  2690.00
48.00  ,  33.00  ,  96.00  ,  950.10  ,  950.10  ,  2349.00
60.00  ,  94.00  ,  30.00  ,  428.20  ,  428.20  ,  2362.00
62.00  ,  47.00  ,  36.00  ,  423.30  ,  423.30  ,  1859.00
46.00  ,  63.00  ,  70.00  ,  748.90  ,  748.90  ,  2351.00
66.00  ,  97.00  ,  62.00  ,  729.50  ,  729.50  ,  2921.00
89.00  ,  86.00  ,  46.00  ,  579.50  ,  579.50  ,  2830.00
34.00  ,  68.00  ,  21.00  ,  298.60  ,  298.60  ,  1586.00
79.00  ,  72.00  ,  59.00  ,  675.90  ,  675.90  ,  2710.00
63.00  ,  23.00  ,  93.00  ,  917.00  ,  917.00  ,  2357.00
81.00  ,  29.00  ,  45.00  ,  492.20  ,  492.20  ,  1979.00
95.00  ,  93.00  ,  77.00  ,  876.80  ,  876.80  ,  3427.00
84.00  ,  85.00  ,  70.00  ,  796.50  ,  796.50  ,  3093.00
82.00  ,  37.00  ,  86.00  ,  880.30  ,  880.30  ,  2669.00
29.00  ,  51.00  ,  21.00  ,  274.00  ,  274.00  ,  1305.00
23.00  ,  40.00  ,  82.00  ,  817.90  ,  817.90  ,  1944.00
42.00  ,  33.00  ,  73.00  ,  735.50  ,  735.50  ,  1955.00
29.00  ,  38.00  ,  55.00  ,  569.90  ,  569.90  ,  1612.00
42.00  ,  28.00  ,  94.00  ,  922.20  ,  922.20  ,  2184.00
89.00  ,  21.00  ,  20.00  ,  255.80  ,  255.80  ,  1621.00
88.00  ,  67.00  ,  65.00  ,  729.10  ,  729.10  ,  2837.00
62.00  ,  52.00  ,  72.00  ,  761.00  ,  761.00  ,  2428.00
81.00  ,  42.00  ,  71.00  ,  748.30  ,  748.30  ,  2512.00
88.00  ,  58.00  ,  72.00  ,  781.80  ,  781.80  ,  2818.00
42.00  ,  42.00  ,  99.00  ,  986.40  ,  986.40  ,  2436.00
23.00  ,  60.00  ,  63.00  ,  669.10  ,  669.10  ,  1938.00
89.00  ,  87.00  ,  76.00  ,  856.80  ,  856.80  ,  3263.00
97.00  ,  75.00  ,  80.00  ,  882.00  ,  882.00  ,  3259.00
44.00  ,  82.00  ,  33.00  ,  432.20  ,  432.20  ,  2056.00
70.00  ,  45.00  ,  82.00  ,  847.90  ,  847.90  ,  2573.00
42.00  ,  26.00  ,  68.00  ,  680.40  ,  680.40  ,  1794.00
21.00  ,  46.00  ,  44.00  ,  475.10  ,  475.10  ,  1466.00
53.00  ,  57.00  ,  86.00  ,  891.80  ,  891.80  ,  2581.00
70.00  ,  28.00  ,  55.00  ,  577.40  ,  577.40  ,  1974.00
68.00  ,  82.00  ,  48.00  ,  582.20  ,  582.20  ,  2554.00
56.00  ,  66.00  ,  68.00  ,  739.40  ,  739.40  ,  2482.00
69.00  ,  94.00  ,  50.00  ,  616.70  ,  616.70  ,  2750.00
30.00  ,  22.00  ,  83.00  ,  807.20  ,  807.20  ,  1808.00
78.00  ,  84.00  ,  74.00  ,  829.00  ,  829.00  ,  3064.00
34.00  ,  79.00  ,  93.00  ,  975.30  ,  975.30  ,  2737.00
58.00  ,  50.00  ,  76.00  ,  793.20  ,  793.20  ,  2410.00
75.00  ,  27.00  ,  35.00  ,  394.60  ,  394.60  ,  1741.00
28.00  ,  46.00  ,  64.00  ,  662.60  ,  662.60  ,  1830.00
80.00  ,  52.00  ,  35.00  ,  429.60  ,  429.60  ,  2126.00
98.00  ,  63.00  ,  73.00  ,  802.50  ,  802.50  ,  3017.00
42.00  ,  34.00  ,  54.00  ,  562.00  ,  562.00  ,  1702.00
26.00  ,  59.00  ,  98.00  ,  991.30  ,  991.30  ,  2451.00
97.00  ,  83.00  ,  72.00  ,  818.80  ,  818.80  ,  3251.00
100.00  ,  56.00  ,  56.00  ,  638.00  ,  638.00  ,  2712.00
23.00  ,  49.00  ,  24.00  ,  296.00  ,  296.00  ,  1249.00
55.00  ,  93.00  ,  65.00  ,  746.40  ,  746.40  ,  2779.00
48.00  ,  54.00  ,  55.00  ,  600.20  ,  600.20  ,  2048.00
72.00  ,  72.00  ,  74.00  ,  810.40  ,  810.40  ,  2836.00
29.00  ,  64.00  ,  47.00  ,  530.10  ,  530.10  ,  1838.00
53.00  ,  93.00  ,  50.00  ,  607.40  ,  607.40  ,  2545.00
37.00  ,  22.00  ,  60.00  ,  599.10  ,  599.10  ,  1570.00
20.00  ,  45.00  ,  70.00  ,  712.50  ,  712.50  ,  1805.00
86.00  ,  27.00  ,  87.00  ,  878.50  ,  878.50  ,  2601.00
52.00  ,  78.00  ,  96.00  ,  1010.60  ,  1010.60  ,  2982.00
40.00  ,  40.00  ,  32.00  ,  366.40  ,  366.40  ,  1448.00
29.00  ,  24.00  ,  36.00  ,  376.90  ,  376.90  ,  1164.00
71.00  ,  35.00  ,  89.00  ,  899.80  ,  899.80  ,  2553.00
79.00  ,  82.00  ,  53.00  ,  633.70  ,  633.70  ,  2756.00
64.00  ,  39.00  ,  80.00  ,  818.70  ,  818.70  ,  2395.00
71.00  ,  46.00  ,  51.00  ,  564.50  ,  564.50  ,  2164.00
38.00  ,  77.00  ,  48.00  ,  560.70  ,  560.70  ,  2129.00
81.00  ,  24.00  ,  95.00  ,  945.70  ,  945.70  ,  2614.00
34.00  ,  26.00  ,  57.00  ,  575.20  ,  575.20  ,  1544.00
28.00  ,  30.00  ,  30.00  ,  329.00  ,  329.00  ,  1146.00
76.00  ,  50.00  ,  82.00  ,  857.40  ,  857.40  ,  2710.00
95.00  ,  21.00  ,  87.00  ,  875.20  ,  875.20  ,  2631.00
92.00  ,  71.00  ,  38.00  ,  487.90  ,  487.90  ,  2559.00
24.00  ,  89.00  ,  57.00  ,  652.10  ,  652.10  ,  2243.00
50.00  ,  78.00  ,  81.00  ,  871.60  ,  871.60  ,  2748.00
59.00  ,  54.00  ,  73.00  ,  771.30  ,  771.30  ,  2432.00
91.00  ,  36.00  ,  64.00  ,  681.10  ,  681.10  ,  2456.00
34.00  ,  58.00  ,  95.00  ,  966.40  ,  966.40  ,  2492.00
49.00  ,  56.00  ,  35.00  ,  419.30  ,  419.30  ,  1806.00
33.00  ,  50.00  ,  79.00  ,  808.30  ,  808.30  ,  2152.00
83.00  ,  81.00  ,  32.00  ,  441.20  ,  441.20  ,  2497.00
79.00  ,  77.00  ,  27.00  ,  388.00  ,  388.00  ,  2327.00
95.00  ,  55.00  ,  23.00  ,  330.60  ,  330.60  ,  2177.00
44.00  ,  22.00  ,  80.00  ,  786.60  ,  786.60  ,  1934.00
62.00  ,  93.00  ,  89.00  ,  970.70  ,  970.70  ,  3199.00
33.00  ,  74.00  ,  42.00  ,  499.10  ,  499.10  ,  1946.00
80.00  ,  49.00  ,  84.00  ,  876.50  ,  876.50  ,  2773.00
45.00  ,  83.00  ,  86.00  ,  921.60  ,  921.60  ,  2823.00
71.00  ,  61.00  ,  67.00  ,  731.20  ,  731.20  ,  2583.00
67.00  ,  89.00  ,  23.00  ,  360.80  ,  360.80  ,  2283.00
99.00  ,  39.00  ,  64.00  ,  689.00  ,  689.00  ,  2591.00
74.00  ,  90.00  ,  82.00  ,  908.40  ,  908.40  ,  3206.00
38.00  ,  99.00  ,  20.00  ,  331.70  ,  331.70  ,  2023.00
73.00  ,  100.00  ,  97.00  ,  1058.90  ,  1058.90  ,  3534.00
59.00  ,  51.00  ,  88.00  ,  905.40  ,  905.40  ,  2603.00
79.00  ,  38.00  ,  39.00  ,  447.70  ,  447.70  ,  1988.00
98.00  ,  24.00  ,  54.00  ,  577.00  ,  577.00  ,  2244.00
